Query Keyword,GenreId,Query Subgenre,API Results (raw),Passed Language Filter,Passed PrimaryGenre Filter (Games),Unique Added,Duplicates Skipped
sustainability,6014,Games (primary),110,108,0,0,0
sustainability,7001,Action,110,108,0,0,0
sustainability,7002,Adventure,110,108,0,0,0
sustainability,7003,Arcade,110,108,0,0,0
sustainability,7004,Board,110,108,0,0,0
sustainability,7005,Card,110,108,0,0,0
sustainability,7006,Casino,110,108,0,0,0
sustainability,7007,Dice,110,108,0,0,0
sustainability,7008,Educational,110,108,0,0,0
sustainability,7009,Family,110,108,0,0,0
sustainability,7010,Kids,110,108,0,0,0
sustainability,7011,Music,110,108,0,0,0
sustainability,7012,Puzzle,110,108,0,0,0
sustainability,7013,Racing,110,108,0,0,0
sustainability,7014,Role Playing,110,108,0,0,0
sustainability,7015,Simulation,110,108,0,0,0
sustainability,7016,Sports,110,108,0,0,0
sustainability,7017,Strategy,110,108,0,0,0
sustainability,7018,Trivia,110,108,0,0,0
sustainability,7019,Word,110,108,0,0,0
sustainable,6014,Games (primary),135,132,1,1,0
sustainable,7001,Action,135,132,1,0,1
sustainable,7002,Adventure,135,132,1,0,1
sustainable,7003,Arcade,135,132,1,0,1
sustainable,7004,Board,135,132,1,0,1
sustainable,7005,Card,135,132,1,0,1
sustainable,7006,Casino,135,132,1,0,1
sustainable,7007,Dice,135,132,1,0,1
sustainable,7008,Educational,135,132,1,0,1
sustainable,7009,Family,135,132,1,0,1
sustainable,7010,Kids,135,132,1,0,1
sustainable,7011,Music,135,132,1,0,1
sustainable,7012,Puzzle,135,132,1,0,1
sustainable,7013,Racing,135,132,1,0,1
sustainable,7014,Role Playing,135,132,1,0,1
sustainable,7015,Simulation,135,132,1,0,1
sustainable,7016,Sports,135,132,1,0,1
sustainable,7017,Strategy,135,132,1,0,1
sustainable,7018,Trivia,135,132,1,0,1
sustainable,7019,Word,135,132,1,0,1
environment,6014,Games (primary),131,129,2,2,0
environment,7001,Action,131,129,2,0,2
environment,7002,Adventure,131,129,2,0,2
environment,7003,Arcade,131,129,2,0,2
environment,7004,Board,131,129,2,0,2
environment,7005,Card,131,129,2,0,2
environment,7006,Casino,131,129,2,0,2
environment,7007,Dice,131,129,2,0,2
environment,7008,Educational,131,129,2,0,2
environment,7009,Family,131,129,2,0,2
environment,7010,Kids,131,129,2,0,2
environment,7011,Music,131,129,2,0,2
environment,7012,Puzzle,131,129,2,0,2
environment,7013,Racing,131,129,2,0,2
environment,7014,Role Playing,131,129,2,0,2
environment,7015,Simulation,131,129,2,0,2
environment,7016,Sports,131,129,2,0,2
environment,7017,Strategy,131,129,2,0,2
environment,7018,Trivia,131,129,2,0,2
environment,7019,Word,131,129,2,0,2
environmental,6014,Games (primary),125,121,2,2,0
environmental,7001,Action,125,121,2,0,2
environmental,7002,Adventure,125,121,2,0,2
environmental,7003,Arcade,125,121,2,0,2
environmental,7004,Board,125,121,2,0,2
environmental,7005,Card,125,121,2,0,2
environmental,7006,Casino,125,121,2,0,2
environmental,7007,Dice,125,121,2,0,2
environmental,7008,Educational,125,121,2,0,2
environmental,7009,Family,125,121,2,0,2
environmental,7010,Kids,125,121,2,0,2
environmental,7011,Music,125,121,2,0,2
environmental,7012,Puzzle,125,121,2,0,2
environmental,7013,Racing,125,121,2,0,2
environmental,7014,Role Playing,125,121,2,0,2
environmental,7015,Simulation,125,121,2,0,2
environmental,7016,Sports,125,121,2,0,2
environmental,7017,Strategy,125,121,2,0,2
environmental,7018,Trivia,125,121,2,0,2
environmental,7019,Word,125,121,2,0,2
ecology,6014,Games (primary),158,150,5,3,2
ecology,7001,Action,158,150,5,0,5
ecology,7002,Adventure,158,150,5,0,5
ecology,7003,Arcade,158,150,5,0,5
ecology,7004,Board,158,150,5,0,5
ecology,7005,Card,158,150,5,0,5
ecology,7006,Casino,158,150,5,0,5
ecology,7007,Dice,158,150,5,0,5
ecology,7008,Educational,158,150,5,0,5
ecology,7009,Family,158,150,5,0,5
ecology,7010,Kids,158,150,5,0,5
ecology,7011,Music,158,150,5,0,5
ecology,7012,Puzzle,158,150,5,0,5
ecology,7013,Racing,158,150,5,0,5
ecology,7014,Role Playing,158,150,5,0,5
ecology,7015,Simulation,158,150,5,0,5
ecology,7016,Sports,158,150,5,0,5
ecology,7017,Strategy,158,150,5,0,5
ecology,7018,Trivia,158,150,5,0,5
ecology,7019,Word,158,150,5,0,5
eco,6014,Games (primary),161,157,10,8,2
eco,7001,Action,161,157,10,0,10
eco,7002,Adventure,161,157,10,0,10
eco,7003,Arcade,161,157,10,0,10
eco,7004,Board,161,157,10,0,10
eco,7005,Card,161,157,10,0,10
eco,7006,Casino,161,157,10,0,10
eco,7007,Dice,161,157,10,0,10
eco,7008,Educational,161,157,10,0,10
eco,7009,Family,161,157,10,0,10
eco,7010,Kids,161,157,10,0,10
eco,7011,Music,161,157,10,0,10
eco,7012,Puzzle,161,157,10,0,10
eco,7013,Racing,161,157,10,0,10
eco,7014,Role Playing,161,157,10,0,10
eco,7015,Simulation,161,157,10,0,10
eco,7016,Sports,161,157,10,0,10
eco,7017,Strategy,161,157,10,0,10
eco,7018,Trivia,161,157,10,0,10
eco,7019,Word,161,157,10,0,10
green,6014,Games (primary),140,138,17,17,0
green,7001,Action,140,138,17,0,17
green,7002,Adventure,140,138,17,0,17
green,7003,Arcade,140,138,17,0,17
green,7004,Board,140,138,17,0,17
green,7005,Card,140,138,17,0,17
green,7006,Casino,140,138,17,0,17
green,7007,Dice,140,138,17,0,17
green,7008,Educational,140,138,17,0,17
green,7009,Family,140,138,17,0,17
green,7010,Kids,140,138,17,0,17
green,7011,Music,140,138,17,0,17
green,7012,Puzzle,140,138,17,0,17
green,7013,Racing,140,138,17,0,17
green,7014,Role Playing,140,138,17,0,17
green,7015,Simulation,140,138,17,0,17
green,7016,Sports,140,138,17,0,17
green,7017,Strategy,140,138,17,0,17
green,7018,Trivia,140,138,17,0,17
green,7019,Word,140,138,17,0,17
nature,6014,Games (primary),156,151,17,17,0
nature,7001,Action,156,151,17,0,17
nature,7002,Adventure,156,151,17,0,17
nature,7003,Arcade,156,151,17,0,17
nature,7004,Board,156,151,17,0,17
nature,7005,Card,156,151,17,0,17
nature,7006,Casino,156,151,17,0,17
nature,7007,Dice,156,151,17,0,17
nature,7008,Educational,156,151,17,0,17
nature,7009,Family,156,151,17,0,17
nature,7010,Kids,156,151,17,0,17
nature,7011,Music,156,151,17,0,17
nature,7012,Puzzle,156,151,17,0,17
nature,7013,Racing,156,151,17,0,17
nature,7014,Role Playing,156,151,17,0,17
nature,7015,Simulation,156,151,17,0,17
nature,7016,Sports,156,151,17,0,17
nature,7017,Strategy,156,151,17,0,17
nature,7018,Trivia,156,151,17,0,17
nature,7019,Word,156,151,17,0,17
wildlife,6014,Games (primary),165,163,34,32,2
wildlife,7001,Action,165,163,34,0,34
wildlife,7002,Adventure,165,163,34,0,34
wildlife,7003,Arcade,165,163,34,0,34
wildlife,7004,Board,165,163,34,0,34
wildlife,7005,Card,165,163,34,0,34
wildlife,7006,Casino,165,163,34,0,34
wildlife,7007,Dice,165,163,34,0,34
wildlife,7008,Educational,165,163,34,0,34
wildlife,7009,Family,165,163,34,0,34
wildlife,7010,Kids,165,163,34,0,34
wildlife,7011,Music,165,163,34,0,34
wildlife,7012,Puzzle,165,163,34,0,34
wildlife,7013,Racing,165,163,34,0,34
wildlife,7014,Role Playing,165,163,34,0,34
wildlife,7015,Simulation,165,163,34,0,34
wildlife,7016,Sports,165,163,34,0,34
wildlife,7017,Strategy,165,163,34,0,34
wildlife,7018,Trivia,165,163,34,0,34
wildlife,7019,Word,165,163,34,0,34
biodiversity,6014,Games (primary),171,162,3,2,1
biodiversity,7001,Action,171,162,3,0,3
biodiversity,7002,Adventure,171,162,3,0,3
biodiversity,7003,Arcade,171,162,3,0,3
biodiversity,7004,Board,171,162,3,0,3
biodiversity,7005,Card,171,162,3,0,3
biodiversity,7006,Casino,171,162,3,0,3
biodiversity,7007,Dice,171,162,3,0,3
biodiversity,7008,Educational,171,162,3,0,3
biodiversity,7009,Family,171,162,3,0,3
biodiversity,7010,Kids,171,162,3,0,3
biodiversity,7011,Music,171,162,3,0,3
biodiversity,7012,Puzzle,171,162,3,0,3
biodiversity,7013,Racing,171,162,3,0,3
biodiversity,7014,Role Playing,171,162,3,0,3
biodiversity,7015,Simulation,171,162,3,0,3
biodiversity,7016,Sports,171,162,3,0,3
biodiversity,7017,Strategy,171,162,3,0,3
biodiversity,7018,Trivia,171,162,3,0,3
biodiversity,7019,Word,171,162,3,0,3
forest,6014,Games (primary),135,132,49,48,1
forest,7001,Action,135,132,49,0,49
forest,7002,Adventure,135,132,49,0,49
forest,7003,Arcade,135,132,49,0,49
forest,7004,Board,135,132,49,0,49
forest,7005,Card,135,132,49,0,49
forest,7006,Casino,135,132,49,0,49
forest,7007,Dice,135,132,49,0,49
forest,7008,Educational,135,132,49,0,49
forest,7009,Family,135,132,49,0,49
forest,7010,Kids,135,132,49,0,49
forest,7011,Music,135,132,49,0,49
forest,7012,Puzzle,135,132,49,0,49
forest,7013,Racing,135,132,49,0,49
forest,7014,Role Playing,135,132,49,0,49
forest,7015,Simulation,135,132,49,0,49
forest,7016,Sports,135,132,49,0,49
forest,7017,Strategy,135,132,49,0,49
forest,7018,Trivia,135,132,49,0,49
forest,7019,Word,135,132,49,0,49
planet,6014,Games (primary),169,168,91,89,2
planet,7001,Action,169,168,91,0,91
planet,7002,Adventure,169,168,91,0,91
planet,7003,Arcade,169,168,91,0,91
planet,7004,Board,169,168,91,0,91
planet,7005,Card,169,168,91,0,91
planet,7006,Casino,169,168,91,0,91
planet,7007,Dice,169,168,91,0,91
planet,7008,Educational,169,168,91,0,91
planet,7009,Family,169,168,91,0,91
planet,7010,Kids,169,168,91,0,91
planet,7011,Music,169,168,91,0,91
planet,7012,Puzzle,169,168,91,0,91
planet,7013,Racing,169,168,91,0,91
planet,7014,Role Playing,169,168,91,0,91
planet,7015,Simulation,169,168,91,0,91
planet,7016,Sports,169,168,91,0,91
planet,7017,Strategy,169,168,91,0,91
planet,7018,Trivia,169,168,91,0,91
planet,7019,Word,169,168,91,0,91
world,6014,Games (primary),168,167,111,105,6
world,7001,Action,168,167,111,0,111
world,7002,Adventure,168,167,111,0,111
world,7003,Arcade,168,167,111,0,111
world,7004,Board,168,167,111,0,111
world,7005,Card,168,167,111,0,111
world,7006,Casino,168,167,111,0,111
world,7007,Dice,168,167,111,0,111
world,7008,Educational,168,167,111,0,111
world,7009,Family,168,167,111,0,111
world,7010,Kids,168,167,111,0,111
world,7011,Music,168,167,111,0,111
world,7012,Puzzle,168,167,111,0,111
world,7013,Racing,168,167,111,0,111
world,7014,Role Playing,168,167,111,0,111
world,7015,Simulation,168,167,111,0,111
world,7016,Sports,168,167,111,0,111
world,7017,Strategy,168,167,111,0,111
world,7018,Trivia,168,167,111,0,111
world,7019,Word,168,167,111,0,111
climate,6014,Games (primary),183,181,0,0,0
climate,7001,Action,183,181,0,0,0
climate,7002,Adventure,183,181,0,0,0
climate,7003,Arcade,183,181,0,0,0
climate,7004,Board,183,181,0,0,0
climate,7005,Card,183,181,0,0,0
climate,7006,Casino,183,181,0,0,0
climate,7007,Dice,183,181,0,0,0
climate,7008,Educational,183,181,0,0,0
climate,7009,Family,183,181,0,0,0
climate,7010,Kids,183,181,0,0,0
climate,7011,Music,183,181,0,0,0
climate,7012,Puzzle,183,181,0,0,0
climate,7013,Racing,183,181,0,0,0
climate,7014,Role Playing,183,181,0,0,0
climate,7015,Simulation,183,181,0,0,0
climate,7016,Sports,183,181,0,0,0
climate,7017,Strategy,183,181,0,0,0
climate,7018,Trivia,183,181,0,0,0
climate,7019,Word,183,181,0,0,0
climate change,6014,Games (primary),145,143,8,8,0
climate change,7001,Action,145,143,8,0,8
climate change,7002,Adventure,145,143,8,0,8
climate change,7003,Arcade,145,143,8,0,8
climate change,7004,Board,145,143,8,0,8
climate change,7005,Card,145,143,8,0,8
climate change,7006,Casino,145,143,8,0,8
climate change,7007,Dice,145,143,8,0,8
climate change,7008,Educational,145,143,8,0,8
climate change,7009,Family,145,143,8,0,8
climate change,7010,Kids,145,143,8,0,8
climate change,7011,Music,145,143,8,0,8
climate change,7012,Puzzle,145,143,8,0,8
climate change,7013,Racing,145,143,8,0,8
climate change,7014,Role Playing,145,143,8,0,8
climate change,7015,Simulation,145,143,8,0,8
climate change,7016,Sports,145,143,8,0,8
climate change,7017,Strategy,145,143,8,0,8
climate change,7018,Trivia,145,143,8,0,8
climate change,7019,Word,145,143,8,0,8
global warming,6014,Games (primary),158,154,11,4,7
global warming,7001,Action,158,154,11,0,11
global warming,7002,Adventure,158,154,11,0,11
global warming,7003,Arcade,158,154,11,0,11
global warming,7004,Board,158,154,11,0,11
global warming,7005,Card,158,154,11,0,11
global warming,7006,Casino,158,154,11,0,11
global warming,7007,Dice,158,154,11,0,11
global warming,7008,Educational,158,154,11,0,11
global warming,7009,Family,158,154,11,0,11
global warming,7010,Kids,158,154,11,0,11
global warming,7011,Music,158,154,11,0,11
global warming,7012,Puzzle,158,154,11,0,11
global warming,7013,Racing,158,154,11,0,11
global warming,7014,Role Playing,158,154,11,0,11
global warming,7015,Simulation,158,154,11,0,11
global warming,7016,Sports,158,154,11,0,11
global warming,7017,Strategy,158,154,11,0,11
global warming,7018,Trivia,158,154,11,0,11
global warming,7019,Word,158,154,11,0,11
pollution,6014,Games (primary),168,165,3,2,1
pollution,7001,Action,168,165,3,0,3
pollution,7002,Adventure,168,165,3,0,3
pollution,7003,Arcade,168,165,3,0,3
pollution,7004,Board,168,165,3,0,3
pollution,7005,Card,168,165,3,0,3
pollution,7006,Casino,168,165,3,0,3
pollution,7007,Dice,168,165,3,0,3
pollution,7008,Educational,168,165,3,0,3
pollution,7009,Family,168,165,3,0,3
pollution,7010,Kids,168,165,3,0,3
pollution,7011,Music,168,165,3,0,3
pollution,7012,Puzzle,168,165,3,0,3
pollution,7013,Racing,168,165,3,0,3
pollution,7014,Role Playing,168,165,3,0,3
pollution,7015,Simulation,168,165,3,0,3
pollution,7016,Sports,168,165,3,0,3
pollution,7017,Strategy,168,165,3,0,3
pollution,7018,Trivia,168,165,3,0,3
pollution,7019,Word,168,165,3,0,3
air pollution,6014,Games (primary),173,170,0,0,0
air pollution,7001,Action,173,170,0,0,0
air pollution,7002,Adventure,173,170,0,0,0
air pollution,7003,Arcade,173,170,0,0,0
air pollution,7004,Board,173,170,0,0,0
air pollution,7005,Card,173,170,0,0,0
air pollution,7006,Casino,173,170,0,0,0
air pollution,7007,Dice,173,170,0,0,0
air pollution,7008,Educational,173,170,0,0,0
air pollution,7009,Family,173,170,0,0,0
air pollution,7010,Kids,173,170,0,0,0
air pollution,7011,Music,173,170,0,0,0
air pollution,7012,Puzzle,173,170,0,0,0
air pollution,7013,Racing,173,170,0,0,0
air pollution,7014,Role Playing,173,170,0,0,0
air pollution,7015,Simulation,173,170,0,0,0
air pollution,7016,Sports,173,170,0,0,0
air pollution,7017,Strategy,173,170,0,0,0
air pollution,7018,Trivia,173,170,0,0,0
air pollution,7019,Word,173,170,0,0,0
water pollution,6014,Games (primary),165,161,6,4,2
water pollution,7001,Action,165,161,6,0,6
water pollution,7002,Adventure,165,161,6,0,6
water pollution,7003,Arcade,165,161,6,0,6
water pollution,7004,Board,165,161,6,0,6
water pollution,7005,Card,165,161,6,0,6
water pollution,7006,Casino,165,161,6,0,6
water pollution,7007,Dice,165,161,6,0,6
water pollution,7008,Educational,165,161,6,0,6
water pollution,7009,Family,165,161,6,0,6
water pollution,7010,Kids,165,161,6,0,6
water pollution,7011,Music,165,161,6,0,6
water pollution,7012,Puzzle,165,161,6,0,6
water pollution,7013,Racing,165,161,6,0,6
water pollution,7014,Role Playing,165,161,6,0,6
water pollution,7015,Simulation,165,161,6,0,6
water pollution,7016,Sports,165,161,6,0,6
water pollution,7017,Strategy,165,161,6,0,6
water pollution,7018,Trivia,165,161,6,0,6
water pollution,7019,Word,165,161,6,0,6
waste,6014,Games (primary),153,151,1,1,0
waste,7001,Action,153,151,1,0,1
waste,7002,Adventure,153,151,1,0,1
waste,7003,Arcade,153,151,1,0,1
waste,7004,Board,153,151,1,0,1
waste,7005,Card,153,151,1,0,1
waste,7006,Casino,153,151,1,0,1
waste,7007,Dice,153,151,1,0,1
waste,7008,Educational,153,151,1,0,1
waste,7009,Family,153,151,1,0,1
waste,7010,Kids,153,151,1,0,1
waste,7011,Music,153,151,1,0,1
waste,7012,Puzzle,153,151,1,0,1
waste,7013,Racing,153,151,1,0,1
waste,7014,Role Playing,153,151,1,0,1
waste,7015,Simulation,153,151,1,0,1
waste,7016,Sports,153,151,1,0,1
waste,7017,Strategy,153,151,1,0,1
waste,7018,Trivia,153,151,1,0,1
waste,7019,Word,153,151,1,0,1
recycling,6014,Games (primary),154,152,12,12,0
recycling,7001,Action,154,152,12,0,12
recycling,7002,Adventure,154,152,12,0,12
recycling,7003,Arcade,154,152,12,0,12
recycling,7004,Board,154,152,12,0,12
recycling,7005,Card,154,152,12,0,12
recycling,7006,Casino,154,152,12,0,12
recycling,7007,Dice,154,152,12,0,12
recycling,7008,Educational,154,152,12,0,12
recycling,7009,Family,154,152,12,0,12
recycling,7010,Kids,154,152,12,0,12
recycling,7011,Music,154,152,12,0,12
recycling,7012,Puzzle,154,152,12,0,12
recycling,7013,Racing,154,152,12,0,12
recycling,7014,Role Playing,154,152,12,0,12
recycling,7015,Simulation,154,152,12,0,12
recycling,7016,Sports,154,152,12,0,12
recycling,7017,Strategy,154,152,12,0,12
recycling,7018,Trivia,154,152,12,0,12
recycling,7019,Word,154,152,12,0,12
zero waste,6014,Games (primary),174,172,2,1,1
zero waste,7001,Action,174,172,2,0,2
zero waste,7002,Adventure,174,172,2,0,2
zero waste,7003,Arcade,174,172,2,0,2
zero waste,7004,Board,174,172,2,0,2
zero waste,7005,Card,174,172,2,0,2
zero waste,7006,Casino,174,172,2,0,2
zero waste,7007,Dice,174,172,2,0,2
zero waste,7008,Educational,174,172,2,0,2
zero waste,7009,Family,174,172,2,0,2
zero waste,7010,Kids,174,172,2,0,2
zero waste,7011,Music,174,172,2,0,2
